ruid,rid,start_date,end_date
4642,325,4/18/2022,4/21/2022
4643,87,3/13/2021,3/18/2021
4644,26,12/27/2019,1/10/2020
,416,3/24/2021,4/3/2021
4646,172,1/15/2024,1/26/2024
4647,20,4/13/2020,4/20/2020
4648,338,9/7/2022,
4649,77,8/22/2023,
4650,93,5/2/2023,5/16/2023
4651,346,9/12/2022,
4652,97,1/16/2019,1/23/2019
4653,351,8/5/2019,8/16/2019
4654,190,4/17/2023,4/30/2023
4655,259,12/26/2019,12/29/2019
4656,444,2/3/2024,
4657,,1/11/2020,1/19/2020
4658,224,10/17/2020,10/31/2020
4659,325,8/30/2021,9/8/2021
4660,,12/9/2022,12/20/2022
4661,157,,6/24/2021
4662,169,11/12/2019,11/24/2019
4663,18,8/16/2019,8/30/2019
4664,356,4/20/2021,4/23/2021
4665,288,2/14/2022,2/19/2022
4666,286,11/24/2019,12/1/2019
4667,408,12/30/2019,1/9/2020
4668,335,3/30/2023,4/5/2023
4669,119,3/12/2021,3/23/2021
4670,226,7/8/2023,7/14/2023
4671,220,4/11/2023,4/20/2023
4672,226,3/1/2021,3/9/2021
4673,327,9/3/2019,9/16/2019
4674,141,11/11/2019,11/20/2019
4675,306,9/8/2022,9/19/2022
4676,303,6/19/2020,6/23/2020
4677,11,4/13/2021,4/23/2021
4678,323,1/11/2020,1/19/2020
4679,421,5/25/2019,5/29/2019
4680,297,12/6/2021,12/20/2021
4681,406,9/9/2020,9/14/2020
4682,299,9/5/2021,9/14/2021
4683,157,6/9/2023,6/14/2023
4684,,1/14/2023,1/26/2023
4685,169,9/22/2020,9/26/2020
4686,200,7/3/2020,7/17/2020
4687,398,,3/1/2022
4688,317,12/28/2023,1/6/2024
4689,373,12/16/2021,12/24/2021
4690,405,6/6/2020,6/15/2020
4691,427,10/15/2021,10/28/2021
4692,43,9/3/2023,9/7/2023
4693,348,2/26/2022,3/5/2022
4694,141,3/30/2019,4/10/2019
4695,52,6/14/2021,6/24/2021
4696,413,1/2/2022,1/15/2022
4697,408,4/30/2023,5/14/2023
4698,,8/17/2020,8/31/2020
4699,138,9/4/2023,9/18/2023
4700,207,11/2/2022,11/9/2022
4701,284,7/10/2023,7/15/2023
4702,149,,1/14/2024
4703,364,10/21/2020,11/3/2020
4704,,6/1/2023,6/5/2023
4705,283,7/20/2021,7/24/2021
4706,19,3/4/2023,
4707,156,3/14/2020,3/18/2020
4708,413,4/4/2020,4/12/2020
4709,144,6/30/2023,7/7/2023
4710,319,12/29/2020,1/9/2021
4711,130,1/16/2019,1/25/2019
4712,322,9/5/2019,9/18/2019
4713,207,3/10/2020,3/19/2020
4714,291,6/8/2022,6/18/2022
4715,25,11/21/2022,11/24/2022
4716,395,12/5/2023,12/11/2023
4717,316,12/22/2021,1/1/2022
4718,310,10/21/2022,10/30/2022
4719,449,8/31/2023,
4720,127,2/26/2023,3/2/2023
4721,283,5/21/2022,6/1/2022
4722,314,11/8/2022,11/21/2022
4723,417,5/2/2022,5/11/2022
4724,241,6/7/2023,6/13/2023
4725,,12/9/2023,12/21/2023
4726,308,11/27/2022,12/11/2022
4727,248,10/17/2023,10/23/2023
4728,4,3/19/2021,4/2/2021
4729,97,1/18/2022,1/23/2022
4730,124,5/6/2022,5/15/2022
4731,391,10/26/2022,11/3/2022
4732,167,1/15/2024,1/26/2024
4733,381,8/4/2020,8/17/2020
4734,437,1/30/2019,
4735,226,3/26/2023,4/9/2023
4736,11,9/4/2020,9/11/2020
4737,106,8/28/2023,9/4/2023
4738,442,1/23/2023,2/2/2023
4739,263,10/15/2021,10/24/2021
4740,188,,11/14/2019
4741,404,4/20/2021,4/23/2021
4742,247,7/1/2019,7/11/2019
4743,209,10/19/2019,10/24/2019
4744,10,6/3/2019,6/17/2019
4745,,1/17/2021,1/27/2021
4746,318,9/11/2019,9/19/2019
4747,24,2/19/2021,2/25/2021
4748,172,1/20/2022,1/28/2022
4749,212,2/25/2020,3/6/2020
4750,196,2/7/2024,2/21/2024
4751,125,5/29/2019,6/11/2019
4752,135,5/20/2019,5/23/2019
4753,440,,5/3/2023
4754,2,1/4/2024,1/11/2024
4755,113,9/6/2019,9/14/2019
4756,138,11/17/2019,11/20/2019
4757,,12/24/2019,12/31/2019
4758,248,1/27/2020,1/30/2020
4759,256,1/18/2023,2/1/2023
4760,367,12/1/2023,12/5/2023
4761,,6/7/2022,6/20/2022
4762,251,12/11/2023,12/17/2023
4763,410,3/7/2019,
4764,379,10/5/2019,10/16/2019
4765,395,5/31/2020,6/6/2020
,402,1/6/2019,1/15/2019
4767,,1/24/2020,1/28/2020
4768,287,2/28/2022,3/10/2022
4769,322,9/12/2023,9/16/2023
4770,438,3/14/2021,3/24/2021
4771,151,11/13/2023,11/16/2023
4772,302,10/25/2023,11/1/2023
4773,137,12/21/2021,1/4/2022
4774,59,2/20/2023,3/4/2023
4775,433,11/7/2019,11/16/2019
4776,398,11/28/2019,12/7/2019
4777,131,4/13/2020,4/20/2020
4778,449,2/16/2021,3/1/2021
4779,176,1/16/2019,1/25/2019
4780,312,7/1/2020,
4781,352,3/23/2021,4/2/2021
4782,32,3/15/2020,3/28/2020
4783,299,3/19/2022,3/24/2022
4784,314,3/26/2020,4/9/2020
4785,47,3/10/2022,3/15/2022
4786,270,8/19/2022,8/25/2022
4787,240,1/29/2023,2/1/2023
4788,285,7/21/2019,
4789,151,9/10/2019,9/13/2019
4790,315,2/28/2023,3/14/2023
4791,186,12/9/2021,12/18/2021
4792,339,12/9/2019,12/13/2019
4793,91,5/11/2021,
4794,178,7/19/2021,7/24/2021
4795,314,,6/7/2019
4796,98,10/18/2023,10/21/2023
4797,59,10/11/2023,10/18/2023
4798,225,9/21/2019,9/24/2019
4799,110,2/14/2019,2/26/2019
4800,266,2/20/2019,2/28/2019
4801,394,9/15/2019,9/25/2019
4802,229,3/25/2021,4/2/2021
4803,246,,4/8/2022
4804,208,2/25/2020,3/6/2020
4805,393,11/12/2021,11/16/2021
4806,3,6/8/2021,6/18/2021
4807,205,1/11/2023,1/19/2023
4808,370,1/26/2019,1/31/2019
4809,413,2/25/2021,3/5/2021
4810,,8/20/2023,8/29/2023
4811,243,5/25/2022,6/5/2022
4812,,11/29/2022,12/3/2022
4813,150,5/15/2023,
4814,130,8/17/2023,8/23/2023
4815,273,4/14/2019,4/21/2019
4816,295,7/24/2019,7/28/2019
,178,4/11/2022,4/16/2022
4818,232,6/7/2022,6/20/2022
4819,334,10/21/2022,10/30/2022
4820,390,1/19/2022,1/29/2022
4821,42,6/26/2019,
4822,37,4/5/2022,4/9/2022
4823,374,6/17/2021,6/20/2021
4824,17,11/19/2023,12/1/2023
4825,207,11/14/2023,11/21/2023
4826,270,12/15/2019,12/18/2019
4827,83,10/24/2019,11/1/2019
4828,373,3/21/2023,4/1/2023
4829,2,1/1/2024,1/4/2024
4830,118,7/10/2021,7/14/2021
4831,225,9/17/2021,9/28/2021
,210,9/3/2023,9/7/2023
4833,402,1/24/2019,2/7/2019
4834,137,9/10/2019,9/24/2019
4835,7,12/15/2023,12/22/2023
4836,,4/28/2020,5/3/2020
4837,291,7/4/2022,7/17/2022
4838,301,8/17/2023,8/22/2023
4839,,8/18/2022,8/26/2022
4840,252,11/23/2022,12/2/2022
4841,223,,8/8/2020
4842,395,4/13/2020,4/20/2020
4843,265,8/31/2023,
4844,,9/15/2022,9/29/2022
4845,188,10/7/2021,10/17/2021
4846,40,8/13/2019,8/26/2019
4847,365,7/28/2020,8/8/2020
4848,62,11/15/2020,11/29/2020
4849,428,,12/3/2022
4850,113,1/29/2022,2/11/2022
4851,,4/13/2023,4/21/2023
4852,427,11/1/2019,11/4/2019
,329,8/2/2021,8/16/2021
4854,439,5/24/2022,5/28/2022
4855,369,5/24/2021,6/4/2021
4856,233,5/10/2019,5/20/2019
4857,307,10/5/2021,10/15/2021
4858,107,1/11/2019,1/16/2019
4859,88,6/20/2022,6/27/2022
4860,222,2/21/2019,3/4/2019
4861,374,4/9/2022,4/21/2022
4862,328,10/1/2019,10/9/2019
4863,131,11/18/2021,12/2/2021
4864,374,2/25/2020,3/6/2020
4865,52,10/9/2023,10/18/2023
4866,51,12/20/2022,1/3/2023
,189,11/2/2022,11/9/2022
4868,438,9/6/2023,9/17/2023
4869,124,3/26/2023,4/9/2023
4870,345,4/9/2019,4/15/2019
4871,,9/24/2021,10/5/2021
4872,257,4/25/2023,5/3/2023
4873,249,10/31/2019,11/14/2019
4874,416,4/1/2019,4/5/2019
4875,385,1/28/2021,2/5/2021
4876,70,9/3/2019,9/16/2019
4877,11,9/30/2020,10/11/2020
4878,9,,7/8/2019
4879,375,3/19/2020,3/22/2020
4880,,12/14/2019,12/18/2019
4881,160,10/4/2020,10/8/2020
4882,137,10/13/2022,10/26/2022
4883,297,2/4/2020,2/14/2020
4884,438,5/3/2022,5/17/2022
4885,199,1/6/2020,1/10/2020
4886,440,1/24/2019,2/4/2019
4887,149,9/9/2020,9/14/2020
4888,328,8/30/2019,9/12/2019
4889,335,11/10/2020,11/18/2020
4890,402,1/2/2022,1/15/2022
4891,449,3/4/2023,3/13/2023
4892,368,4/17/2022,
4893,,7/23/2021,8/5/2021
4894,157,2/4/2024,2/13/2024
4895,394,6/25/2020,7/4/2020
4896,76,5/4/2019,5/17/2019
4897,278,1/19/2022,1/29/2022
4898,258,5/11/2021,5/23/2021
4899,337,4/4/2021,4/13/2021
4900,241,3/29/2022,4/5/2022
4901,78,5/27/2022,6/2/2022
4902,85,1/21/2020,2/1/2020
4903,172,11/14/2020,11/20/2020
4904,292,10/5/2020,10/14/2020
4905,97,6/17/2021,6/20/2021
4906,145,6/28/2019,7/10/2019
4907,168,8/13/2023,8/24/2023
4908,53,6/20/2022,6/27/2022
,263,1/15/2019,1/22/2019
4910,43,5/13/2019,5/18/2019
4911,75,,10/8/2021
4912,286,5/15/2020,5/19/2020
4913,333,5/20/2023,5/31/2023
,335,4/19/2022,4/28/2022
4915,300,9/28/2023,10/9/2023
4916,412,8/18/2019,
,327,9/13/2021,9/18/2021
4918,435,11/10/2022,11/23/2022
4919,391,10/17/2023,10/20/2023
,437,7/20/2022,7/27/2022
4921,10,,10/31/2020
4922,186,4/24/2022,5/7/2022
4923,293,5/11/2023,5/24/2023
,305,8/24/2019,8/28/2019
4925,86,3/15/2022,3/28/2022
4926,113,5/21/2023,5/30/2023
,211,6/6/2021,6/18/2021
4928,349,1/3/2020,1/16/2020
4929,287,6/14/2020,6/17/2020
4930,81,7/8/2023,7/19/2023
4931,392,4/22/2023,4/26/2023
4932,2,9/17/2019,9/26/2019
4933,411,3/10/2022,3/15/2022
4934,,1/18/2023,2/1/2023
4935,10,10/30/2021,11/11/2021
4936,65,10/2/2019,10/8/2019
4937,322,1/24/2019,2/7/2019
4938,219,8/30/2019,9/13/2019
4939,361,5/20/2023,5/31/2023
4940,61,4/7/2019,4/17/2019
4941,410,2/6/2019,2/19/2019
4942,131,5/19/2020,5/31/2020
4943,92,9/10/2022,9/20/2022
4944,94,1/29/2023,2/3/2023
4945,330,3/18/2021,3/29/2021
4946,215,1/19/2021,2/2/2021
4947,11,10/17/2020,10/31/2020
4948,165,1/12/2022,1/24/2022
4949,,8/17/2022,8/22/2022
4950,407,11/21/2022,11/24/2022
4951,124,9/5/2022,9/12/2022
4952,405,,4/7/2021
4953,423,7/4/2022,7/18/2022
4954,327,8/9/2020,8/17/2020
4955,168,3/16/2020,3/26/2020
4956,,3/29/2023,4/2/2023
4957,163,11/19/2023,12/1/2023
4958,23,3/17/2019,3/20/2019
4959,129,9/15/2021,
4960,342,12/19/2023,12/22/2023
4961,318,7/15/2021,7/23/2021
4962,205,10/14/2023,10/25/2023
4963,90,9/21/2022,10/4/2022
4964,30,5/13/2023,5/19/2023
4965,361,11/20/2022,12/3/2022
4966,319,11/12/2019,11/24/2019
4967,312,10/15/2022,10/18/2022
4968,301,5/21/2019,6/4/2019
4969,177,3/16/2019,3/30/2019
4970,,3/6/2023,3/11/2023
4971,193,11/28/2019,12/7/2019
4972,,6/10/2021,6/20/2021
4973,248,8/19/2023,8/30/2023
4974,435,8/5/2019,8/14/2019
4975,321,5/20/2019,5/23/2019
4976,281,8/9/2020,8/17/2020
,246,6/14/2021,6/27/2021
4978,290,8/26/2023,9/3/2023
4979,304,5/26/2020,6/2/2020
4980,390,8/9/2023,8/15/2023
,330,4/25/2023,5/8/2023
4982,406,1/20/2019,1/26/2019
4983,429,6/30/2022,7/5/2022
4984,317,3/29/2022,4/7/2022
4985,390,3/1/2019,3/12/2019
4986,363,11/18/2023,11/22/2023
4987,209,1/18/2022,1/23/2022
4988,63,5/31/2023,6/14/2023
4989,54,6/12/2022,6/16/2022
4990,36,11/3/2021,11/6/2021
4991,436,3/12/2019,3/17/2019
4992,113,3/26/2022,4/5/2022
4993,369,5/14/2020,5/25/2020
4994,296,11/16/2023,11/26/2023
4995,197,9/30/2023,
4996,42,9/30/2019,10/11/2019
,234,1/8/2023,1/13/2023
4998,232,11/5/2021,11/10/2021
4999,,10/27/2019,11/3/2019
5000,,3/11/2021,3/23/2021
